Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
46550,60,54087,1586000,54088,3506056,133553.818181818,54094,52
46651,37,54188,1378000,54188,3507048,134545.818181818,54194,28
46754,0,54293,1378000,54294,3517148,144645.818181818,54313,36
46855,87,54392,1586000,54394,3517224,144721.818181818,54412,38
46955,69,54493,1586000,54494,3516028,143525.818181818,54515,37
47055,0,54593,1586000,54594,3516828,144325.818181818,54608,22
47155,56,54693,1482000,54694,3517076,144573.818181818,54709,33
47257,53,54795,1586000,54797,3518224,145721.818181818,54814,34
47356,63,54894,1586000,54895,3516452,143949.818181818,54912,31
47457,54,54995,1586000,54996,3517892,145389.818181818,55012,31
47557,44,55095,1586000,55096,3518488,145985.818181818,55115,25
47658,87,55196,1586000,55197,3516024,143521.818181818,55216,64
47766,0,55304,1586000,55305,3510168,137665.818181818,55319,31
47867,66,55405,1586000,55406,3510416,137913.818181818,55426,36
47967,41,55505,1586000,55506,3508644,136141.818181818,55519,27
48068,59,55605,1586000,55607,3514572,142069.818181818,55623,36
48168,68,55706,1586000,55707,3515564,143061.818181818,55721,42
48269,58,55806,1378000,55807,3514780,142277.818181818,55822,28
48369,63,55908,1170000,55909,3516020,143517.818181818,55926,31
48469,44,56007,1586000,56008,3514888,142385.818181818,56022,27
48570,52,56107,1586000,56109,3515384,142881.818181818,56126,27
48670,70,56208,1586000,56209,3515632,143129.818181818,56224,42
48771,50,56309,1586000,56310,3515392,142889.818181818,56326,28
48871,61,56409,1586000,56410,3516880,144377.818181818,56429,34
48973,42,56511,1586000,56512,3515692,143189.818181818,56527,27
49073,63,56611,1586000,56612,3515812,143309.818181818,56631,38
49174,56,56711,1586000,56713,3516556,144053.818181818,56728,35
49274,60,56811,1586000,56812,3516364,143861.818181818,56826,32
49374,51,56912,1586000,56913,3517356,144853.818181818,56929,31
49475,36,57012,1482000,57013,3517852,145349.818181818,57029,22
49575,71,57115,1482000,57117,3510976,138473.818181818,57143,40
49676,85,57214,1586000,57215,3513704,141201.818181818,57233,56
49778,87,57316,1586000,57321,3513676,141173.818181818,57349,64
49887,0,57426,1586000,57427,3505452,132949.818181818,57454,39
49929,76,57466,1586000,57467,3512520,140017.818181818,57496,52
50030,87,57567,1586000,57567,3512540,140037.818181818,57573,66
50128,0,57666,1586000,57666,3507296,134793.818181818,57669,28
50230,87,57767,1586000,57768,3507792,135289.818181818,57787,48
50331,59,57869,1586000,57870,3508172,135669.818181818,57888,82
50433,0,57970,1378000,57971,3510652,138149.818181818,57986,24
50534,51,58072,1482000,58073,3496560,124057.818181818,58096,32
50635,73,58172,1586000,58173,3501064,128561.818181818,58188,43
50735,51,58273,1586000,58274,3501808,129305.818181818,58289,29
50836,63,58374,1170000,58375,3499832,127329.818181818,58393,36
50936,45,58474,1274000,58475,3501196,128693.818181818,58490,24
51037,58,58575,1378000,58576,3494556,122053.818181818,58608,31
51137,87,58675,1586000,58676,3497840,125337.818181818,58695,53
51237,0,58775,1586000,58776,3497748,125245.818181818,58790,38
51339,87,58877,1586000,58878,3499524,127021.818181818,58898,44
51440,0,58977,1586000,58978,3503708,131205.818181818,58999,28
51541,87,59078,1586000,59079,3507428,134925.818181818,59097,37
51641,0,59179,1586000,59180,3505988,133485.818181818,59194,34
51742,63,59280,1586000,59281,3507456,134953.818181818,59297,37
51843,38,59380,1586000,59381,3507556,135053.818181818,59396,26
51943,50,59481,1586000,59482,3495080,122577.818181818,59500,27
52043,71,59581,1586000,59582,3501240,128737.818181818,59597,43
52144,50,59682,1586000,59683,3497888,125385.818181818,59700,32
52244,63,59782,1586000,59783,3499624,127121.818181818,59798,35
52345,37,59882,1586000,59883,3501112,128609.818181818,59897,23
52446,59,59984,1586000,59985,3496676,124173.818181818,60000,33
52547,68,60085,1586000,60086,3501860,129357.818181818,60101,38
52648,60,60186,1274000,60187,3501616,129113.818181818,60211,31
52748,66,60286,1482000,60287,3500648,128145.818181818,60305,38
52848,44,60386,1586000,60387,3500952,128449.818181818,60403,28
52949,68,60487,1586000,60488,3507720,135217.818181818,60508,40
53050,61,60587,1586000,60589,3508312,135809.818181818,60604,36
53150,64,60688,1586000,60689,3495540,123037.818181818,60707,37
53251,62,60788,1586000,60789,3496684,124181.818181818,60803,36
53352,37,60889,1586000,60890,3501712,129209.818181818,60907,23
53452,61,60990,1586000,60991,3507068,134565.818181818,61009,34
53553,57,61090,1586000,61091,3508556,136053.818181818,61107,33
53653,59,61191,1586000,61192,3508016,135513.818181818,61207,35
53756,55,61293,962000,61295,3507828,135325.818181818,61314,29
53855,32,61392,1378000,61393,3508324,135821.818181818,61408,18
53955,59,61493,1586000,61495,3505308,132805.818181818,61516,35
54055,69,61593,1586000,61594,3498372,125869.818181818,61608,41
54156,46,61694,1586000,61695,3497192,124689.818181818,61712,24
54256,68,61794,1482000,61796,3497812,125309.818181818,61818,37
54357,40,61895,1586000,61896,3495404,122901.818181818,61909,27
54457,64,61995,1586000,61996,3502360,129857.818181818,62015,39
54558,66,62096,1586000,62097,3503272,130769.818181818,62113,43
54658,87,62195,1586000,62197,3505704,133201.818181818,62217,44
54760,0,62297,1170000,62299,3506820,134317.818181818,62318,25
54859,67,62397,1586000,62398,3505244,132741.818181818,62419,36
54961,61,62499,1586000,62500,3505152,132649.818181818,62514,35
55060,87,62597,1586000,62598,3505488,132985.818181818,62620,38
55160,0,62697,1586000,62699,3507556,135053.818181818,62713,27
55260,51,62798,1586000,62799,3508052,135549.818181818,62813,27
55361,87,62899,1586000,62901,3505752,133249.818181818,62919,39
55461,0,62998,1586000,62999,3503296,130793.818181818,63014,34
55561,87,63099,1586000,63102,3505240,132737.818181818,63117,24
55661,0,63199,1586000,63200,3506108,133605.818181818,63214,36
55762,87,63300,1586000,63301,3506260,133757.818181818,63317,39
55862,54,63400,1586000,63401,3508304,135801.818181818,63425,45
55963,0,63500,1586000,63501,3507184,134681.818181818,63517,32
56063,87,63601,1586000,63602,3507284,134781.818181818,63618,45
56164,55,63702,962000,63703,3507964,135461.818181818,63727,34
56264,0,63802,1378000,63803,3507976,135473.818181818,63819,23
56364,54,63902,1586000,63903,3508224,135721.818181818,63918,40
56465,87,64002,1274000,64004,3505852,133349.818181818,64022,63
56566,0,64105,858000,64108,3506796,134293.818181818,64129,17
56666,58,64203,1378000,64205,3507804,135301.818181818,64220,28
56767,61,64304,1586000,64305,3508300,135797.818181818,64323,32
56866,51,64404,1586000,64405,3508356,135853.818181818,64423,30
56967,87,64504,1586000,64505,3505612,133109.818181818,64526,50
57067,0,64605,1170000,64607,3507452,134949.818181818,64631,21
57170,55,64707,1586000,64709,3507452,134949.818181818,64726,30
57269,66,64807,1482000,64808,3507948,135445.818181818,64826,37
57369,57,64906,1586000,64908,3507752,135249.818181818,64934,33
57469,87,65007,1586000,65009,3505236,132733.818181818,65032,49
57570,0,65108,1586000,65110,3506804,134301.818181818,65128,30
57670,61,65208,1586000,65209,3507548,135045.818181818,65224,38
57770,50,65308,1586000,65309,3508052,135549.818181818,65329,34
57871,87,65409,1586000,65410,3509084,136581.818181818,65433,48
57975,0,65513,650000,65515,3505688,133185.818181818,65551,20
58072,52,65610,1378000,65612,3506024,133521.818181818,65636,28
58172,67,65710,1586000,65711,3506272,133769.818181818,65731,34
58273,49,65810,1586000,65812,3505600,133097.818181818,65828,35
58375,58,65913,858000,65916,3506316,133813.818181818,65942,30
58473,62,66011,1586000,66012,3506032,133529.818181818,66027,35
58574,48,66112,1586000,66113,3498144,125641.818181818,66130,29
58676,68,66213,1586000,66215,3504320,131817.818181818,66234,43
58775,49,66312,1586000,66316,3505312,132809.818181818,66335,27
58876,60,66414,1586000,66418,3506552,134049.818181818,66434,33
58976,38,66513,1586000,66515,3503540,131037.818181818,66532,25
59076,54,66614,1586000,66616,3496632,124129.818181818,66636,31
59176,67,66714,1586000,66715,3502584,130081.818181818,66738,41
59276,55,66820,1586000,66822,3504620,132117.818181818,66848,35
59376,87,66914,1586000,66914,3508124,135621.818181818,66924,34
59477,0,67015,1586000,67017,3511560,139057.818181818,67035,31
59578,68,67116,1586000,67117,3511808,139305.818181818,67139,39
59678,49,67216,1586000,67217,3512800,140297.818181818,67239,28
59778,65,67316,1586000,67318,3512560,140057.818181818,67340,39
59880,61,67417,1586000,67420,3514016,141513.818181818,67446,40
59979,56,67516,1586000,67517,3498912,126409.818181818,67542,32
60080,68,67617,1586000,67618,3504988,132485.818181818,67643,44
60180,52,67718,1586000,67719,3504648,132145.818181818,67741,32
60280,39,67818,1586000,67819,3506756,134253.818181818,67844,27
60381,51,67919,1586000,67920,3514424,141921.818181818,67935,37
60481,87,68019,1586000,68020,3512868,140365.818181818,68039,44
60581,0,68119,1586000,68120,3514240,141737.818181818,68138,21
60682,87,68219,1586000,68221,3515184,142681.818181818,68260,77
60782,0,68319,1586000,68320,3515016,142513.818181818,68330,32
60882,57,68420,1586000,68421,3515500,142997.818181818,68446,33
60983,42,68520,1586000,68521,3514476,141973.818181818,68543,28
61083,45,68621,1586000,68622,3500384,127881.818181818,68641,26
61184,75,68721,1586000,68722,3506804,134301.818181818,68746,44
61284,50,68822,1586000,68823,3507204,134701.818181818,68844,28
61384,60,68922,1586000,68923,3506916,134413.818181818,68948,34
61485,44,69022,1586000,69023,3505464,132961.818181818,69039,26
61585,42,69123,1586000,69124,3511184,138681.818181818,69143,26
61685,67,69223,1586000,69224,3505480,132977.818181818,69241,38
61786,47,69324,1586000,69325,3506720,134217.818181818,69339,28
61887,63,69424,1586000,69425,3507096,134593.818181818,69444,36
61987,52,69524,1586000,69526,3507228,134725.818181818,69539,33
62087,55,69625,1586000,69626,3514740,142237.818181818,69646,28
62188,66,69726,1586000,69727,3515088,142585.818181818,69747,42
62289,61,69826,1586000,69828,3500196,127693.818181818,69857,34
62388,68,69926,1586000,69926,3503468,130965.818181818,69932,41
62489,40,70027,1586000,70028,3502488,129985.818181818,70043,25
62590,50,70127,1586000,70128,3513140,140637.818181818,70143,28
62690,65,70228,1586000,70229,3513884,141381.818181818,70246,36
62791,56,70329,1586000,70330,3513544,141041.818181818,70345,33
62891,61,70428,1586000,70429,3513836,141333.818181818,70446,35
62992,26,70529,1586000,70530,3513836,141333.818181818,70574,18
63091,64,70629,1586000,70629,3509208,136705.818181818,70641,37
63192,54,70730,1586000,70731,3509308,136805.818181818,70746,32
63293,50,70831,1586000,70832,3509460,136957.818181818,70849,30
63393,51,70931,1586000,70932,3510436,137933.818181818,70947,31
63494,39,71032,1586000,71033,3511180,138677.818181818,71051,25
63594,73,71132,1586000,71133,3506312,133809.818181818,71149,46
63694,56,71232,1586000,71234,3508148,135645.818181818,71251,33
63796,62,71334,1586000,71336,3508052,135549.818181818,71350,38
63895,57,71433,1586000,71435,3510284,137781.818181818,71450,34
63996,48,71534,1170000,71536,3517324,144821.818181818,71552,25
64098,77,71636,1586000,71637,3511144,138641.818181818,71656,45
64198,53,71736,1586000,71738,3507496,134993.818181818,71753,30
64300,87,71837,1586000,71838,3507856,135353.818181818,71858,42
64400,0,71938,1586000,71939,3509096,136593.818181818,71955,27
64500,87,72038,1170000,72039,3515700,143197.818181818,72062,36
64600,0,72138,1274000,72139,3515140,142637.818181818,72158,32
64702,87,72240,1378000,72241,3514784,142281.818181818,72263,46
64803,0,72340,1586000,72342,3515528,143025.818181818,72359,20
64907,87,72445,1170000,72447,3510000,137497.818181818,72471,43
65003,76,72542,1586000,72543,3511908,139405.818181818,72560,82
65105,0,72642,1586000,72643,3512976,140473.818181818,72657,28
65204,50,72742,1586000,72743,3518588,146085.818181818,72760,38
65305,87,72843,1274000,72844,3517020,144517.818181818,72863,25
65406,67,72944,1586000,72945,3518708,146205.818181818,72970,40
65505,39,73043,1378000,73045,3519236,146733.818181818,73064,24
65606,0,73144,1586000,73145,3505556,133053.818181818,73160,35
65706,72,73244,1586000,73246,3512748,140245.818181818,73264,42
65807,59,73345,1586000,73347,3509844,137341.818181818,73360,36
65907,56,73445,1586000,73446,3511088,138585.818181818,73463,33
66008,42,73545,1586000,73547,3509940,137437.818181818,73562,27
66108,59,73646,1586000,73648,3505360,132857.818181818,73665,37
66209,60,73746,1586000,73748,3509680,137177.818181818,73768,36
66309,57,73846,1482000,73851,3510276,137773.818181818,73875,30
66409,59,73947,1586000,73950,3510172,137669.818181818,73963,36
66509,46,74047,1586000,74048,3517228,144725.818181818,74065,29
66610,59,74147,1586000,74149,3518220,145717.818181818,74164,32
66711,56,74248,1586000,74249,3519064,146561.818181818,74267,33
66811,62,74348,1586000,74350,3507836,135333.818181818,74365,35
66912,66,74450,1586000,74451,3505252,132749.818181818,74467,39
67011,38,74549,1586000,74550,3506192,133689.818181818,74566,25
67112,66,74651,1586000,74652,3517104,144601.818181818,74671,41
67212,61,74750,1586000,74751,3518096,145593.818181818,74769,32
67313,60,74850,1586000,74853,3517804,145301.818181818,74873,35
67413,61,74951,1586000,74952,3517224,144721.818181818,74967,37
67513,35,75051,1586000,75053,3517472,144969.818181818,75075,22
67614,67,75152,1586000,75153,3514660,142157.818181818,75173,41
67714,54,75252,1586000,75253,3515148,142645.818181818,75269,30
67815,59,75352,1586000,75353,3514616,142113.818181818,75370,33
67915,52,75453,1586000,75454,3512716,140213.818181818,75469,32
68017,49,75554,1482000,75557,3512704,140201.818181818,75575,31
68116,70,75654,1586000,75655,3509244,136741.818181818,75669,41
68216,51,75754,1586000,75755,3510288,137785.818181818,75771,29
68317,64,75854,1586000,75856,3512272,139769.818181818,75872,38
68417,45,75955,1586000,75956,3512676,140173.818181818,75971,27
68518,53,76055,1170000,76057,3519868,147365.818181818,76080,27
68618,87,76156,1586000,76157,3513044,140541.818181818,76176,39
68718,0,76256,1586000,76257,3513024,140521.818181818,76272,33
68819,57,76357,1586000,76358,3513640,141137.818181818,76377,30
68920,45,76457,1586000,76458,3511624,139121.818181818,76477,32
69020,58,76558,1586000,76559,3518716,146213.818181818,76575,34
69120,64,76658,1586000,76659,3519584,147081.818181818,76679,36
69224,51,76761,1586000,76762,3504648,132145.818181818,76778,31
69324,64,76861,1586000,76863,3507884,135381.818181818,76882,33
69424,39,76962,1586000,76963,3507944,135441.818181818,76978,24
69524,50,77062,1586000,77063,3518112,145609.818181818,77078,29
69625,62,77163,1586000,77166,3519104,146601.818181818,77181,35
69725,50,77263,1586000,77264,3519140,146637.818181818,77278,32
69826,64,77364,1586000,77366,3520644,148141.818181818,77399,36
69927,56,77464,1586000,77465,3519764,147261.818181818,77475,33
70027,53,77565,1586000,77566,3517540,145037.818181818,77580,29
70128,67,77665,1586000,77666,3518160,145657.818181818,77685,42
70228,59,77766,1586000,77767,3516388,143885.818181818,77781,36
70328,57,77866,1586000,77867,3517184,144681.818181818,77897,33
70429,36,77966,1586000,77967,3515600,143097.818181818,77972,23
70529,61,78067,1482000,78068,3510248,137745.818181818,78088,36
70580,87,78117,1586000,78118,3512740,140237.818181818,78137,39
70680,0,78217,1586000,78219,3513488,140985.818181818,78233,36
70831,46,78369,962000,78376,3515632,143129.818181818,78397,28
70931,61,78469,1586000,78470,3520832,148329.818181818,78488,34
70982,71,78521,1586000,78522,3510080,137577.818181818,78539,46
71081,57,78619,1586000,78619,3513924,141421.818181818,78635,31
71182,51,78720,1586000,78722,3513536,141033.818181818,78738,28
71282,63,78820,1586000,78821,3515572,143069.818181818,78837,36
71383,33,78920,1482000,78922,3515820,143317.818181818,78943,22
71485,56,79022,1586000,79023,3521436,148933.818181818,79038,34
71586,87,79123,1586000,79125,3522584,150081.818181818,79143,39
71685,0,79223,1586000,79224,3520796,148293.818181818,79237,39
71785,54,79323,1586000,79325,3523028,150525.818181818,79339,35
71886,42,79424,1586000,79425,3523648,151145.818181818,79442,29
71987,74,79525,1586000,79526,3509228,136725.818181818,79544,45
72088,67,79626,1586000,79627,3513564,141061.818181818,79640,38
72188,51,79727,1586000,79728,3514804,142301.818181818,79744,29
72288,87,79826,1586000,79827,3517192,144689.818181818,79843,30
72389,0,79926,1586000,79928,3523840,151337.818181818,79943,27
72490,87,80027,1586000,80028,3522860,150357.818181818,80047,33
72590,0,80129,1586000,80130,3523484,150981.818181818,80144,36
72691,87,80228,1586000,80229,3524248,151745.818181818,80248,36
72791,0,80329,1586000,80330,3525012,152509.818181818,80346,31
72891,87,80429,1586000,80430,3525416,152913.818181818,80449,47
72992,60,80529,1586000,80530,3512348,139845.818181818,80548,61
73092,51,80630,1378000,80631,3522220,149717.818181818,80649,32
73193,0,80730,1274000,80732,3523940,151437.818181818,80752,30
73293,87,80831,1066000,80832,3524500,151997.818181818,80856,55
73393,31,80931,1378000,80932,3525244,152741.818181818,80950,22
73494,0,81031,1586000,81032,3523692,151189.818181818,81047,34
73594,87,81132,1586000,81133,3521768,149265.818181818,81154,36
73694,0,81232,1586000,81233,3522564,150061.818181818,81248,36
73795,87,81333,1586000,81335,3523040,150537.818181818,81353,29
73896,0,81433,1586000,81434,3520032,147529.818181818,81450,35
73997,87,81534,1586000,81535,3510636,138133.818181818,81557,38
74097,63,81634,1586000,81636,3511288,138785.818181818,81656,100
74197,0,81735,1586000,81736,3450520,78017.8181818184,81752,28
74297,54,81835,1586000,81836,3456564,84061.8181818184,81850,37
74398,87,81935,1586000,81937,3456020,83517.8181818184,81956,52
74498,0,82036,1586000,82036,3452972,80469.8181818184,82050,27
74599,54,82136,1586000,82137,3453320,80817.8181818183,82155,34
74699,87,82236,1586000,82237,3454064,81561.8181818184,82257,36
74799,0,82337,1586000,82338,3453872,81369.8181818184,82353,37
74900,46,82438,1586000,82439,3455112,82609.8181818183,82454,30
75000,87,82538,1586000,82539,3455632,83129.8181818184,82562,45
75101,0,82638,1586000,82639,3453620,81117.8181818184,82655,41
75201,38,82738,1586000,82739,3452280,79777.8181818184,82753,26
75301,87,82839,1586000,82840,3451984,79481.8181818184,82859,60
75403,48,82941,858000,82942,3452836,80333.8181818184,82969,43
75503,0,83040,1170000,83041,3453876,81373.8181818184,83060,16
75603,56,83140,1586000,83141,3452648,80145.8181818184,83157,30
