App,Package,Start Time,Duration,Filename
"System",,"Jan. 6, 2018 @ 12:02:03 vorm.","7 min 14 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
52971,38,52870,1586000,52871,3515332,52987,27,
53072,23,52972,1586000,52973,3518168,53091,17,
53172,24,53073,1586000,53074,3518664,53192,17,
53272,26,53173,1586000,53174,3520896,53291,20,
53373,22,53273,1586000,53274,3522068,53390,16,
53473,26,53373,1586000,53374,3523556,53493,21,
53574,32,53474,1586000,53475,3524548,53589,24,
53674,14,53574,1586000,53575,3523804,53692,9,
53776,27,53675,1586000,53676,3524112,53791,17,
53877,20,53776,1586000,53777,3524376,53903,18,
53977,50,53880,1586000,53882,3523360,53996,35,
54078,50,53977,1586000,53978,3523608,54105,35,
54177,44,54078,1586000,54080,3520504,54193,30,
54278,38,54178,1586000,54179,3519568,54302,30,
54378,53,54278,1586000,54280,3521656,54394,38,
54478,34,54379,1586000,54380,3522096,54494,23,
54579,28,54479,1586000,54480,3522096,54597,20,
54680,25,54580,1378000,54581,3518128,54705,16,
54781,33,54680,1586000,54681,3517116,54797,24,
54882,23,54781,1586000,54782,3521772,54902,18,
54982,22,54882,1586000,54883,3522368,55002,21,
55083,29,54984,1586000,54985,3523384,55101,19,
55183,36,55083,1586000,55085,3521896,55199,27,
55283,12,55184,1586000,55185,3521260,55303,9,
55385,29,55284,1586000,55285,3521756,55400,22,
55484,12,55385,1586000,55386,3524488,55507,7,
55585,36,55485,1586000,55486,3524736,55603,27,
55687,43,55586,1586000,55587,3517392,55714,33,
55790,45,55688,1586000,55689,3515288,55808,32,
55887,47,55790,1586000,55792,3515008,55905,36,
55988,52,55888,1586000,55889,3517736,56005,34,
56090,45,55988,1586000,55989,3520464,56114,32,
56190,31,56090,1586000,56092,3520712,56207,23,
56292,20,56191,1586000,56192,3523936,56312,15,
56391,25,56293,1586000,56294,3522360,56408,20,
56491,22,56392,1586000,56393,3522856,56507,17,
56593,20,56492,1586000,56493,3523352,56610,15,
56692,55,56593,1586000,56595,3522484,56719,37,
56793,46,56692,1586000,56694,3522528,56808,32,
56893,15,56793,1586000,56794,3519888,56911,11,
56994,17,56894,1586000,56895,3518040,57009,13,
57094,26,56994,1586000,56995,3517448,57113,18,
57197,23,57095,1586000,57096,3519928,57213,19,
57295,35,57197,1586000,57198,3514972,57313,25,
57397,45,57295,1586000,57297,3514336,57415,35,
57498,53,57398,1586000,57399,3519244,57520,37,
57600,50,57499,1586000,57500,3520980,57619,36,
57700,40,57600,1586000,57601,3521228,57720,29,
57801,36,57701,1586000,57702,3523960,57824,26,
57901,46,57801,1586000,57802,3523880,57917,34,
58002,22,57902,1586000,57903,3526064,58026,16,
58102,36,58003,1586000,58005,3522216,58122,26,
58203,28,58103,1586000,58104,3522552,58220,21,
58303,33,58203,1586000,58204,3523528,58319,23,
58405,26,58303,1586000,58304,3521508,58423,19,
58504,29,58406,1586000,58407,3522004,58521,21,
58604,18,58504,1586000,58505,3516904,58622,16,
58705,27,58605,1586000,58607,3521612,58724,20,
58805,23,58705,1586000,58707,3521736,58821,14,
58905,25,58806,1586000,58807,3521828,58924,20,
59006,33,58906,1586000,58907,3522076,59027,25,
59107,48,59008,1586000,59009,3523068,59124,35,
59210,46,59108,1586000,59109,3523080,59233,33,
59308,38,59211,1586000,59212,3519140,59345,27,
59409,45,59309,1586000,59310,3518056,59420,33,
59510,54,59410,1586000,59410,3522096,59531,37,
59610,33,59510,1586000,59512,3522344,59627,24,
59710,26,59611,1586000,59612,3522840,59727,20,
59811,28,59711,1586000,59712,3523384,59827,20,
59911,27,59811,1586000,59813,3522740,59927,18,
60012,26,59911,1586000,59913,3522840,60026,20,
60112,17,60012,1586000,60013,3518848,60132,13,
60214,32,60112,1586000,60114,3521872,60232,25,
60313,32,60214,1586000,60215,3525840,60329,24,
60415,27,60313,1586000,60314,3524560,60431,21,
60514,32,60415,1586000,60417,3524464,60530,22,
60613,27,60515,1586000,60516,3525032,60629,21,
60715,34,60614,1586000,60615,3525280,60734,25,
60814,40,60716,1586000,60718,3522864,60841,27,
60915,50,60817,1586000,60819,3518704,60937,38,
61015,47,60916,1586000,60917,3523136,61035,34,
61115,33,61017,1586000,61019,3522992,61140,24,
61221,41,61116,1586000,61118,3522748,61249,33,
61317,52,61223,1586000,61226,3525992,61343,35,
61417,26,61317,1586000,61318,3524612,61445,18,
61518,25,61417,1378000,61420,3525108,61539,16,
61618,19,61521,1586000,61522,3520396,61640,15,
61718,26,61618,1586000,61620,3525256,61738,19,
61818,25,61719,1586000,61720,3526236,61837,19,
61919,31,61819,1586000,61820,3523788,61941,24,
62019,32,61920,1586000,61924,3522988,62040,21,
62120,26,62020,1586000,62022,3524080,62139,21,
62220,24,62120,1586000,62121,3524080,62243,19,
62322,32,62221,1586000,62222,3519792,62349,23,
62422,33,62322,1586000,62326,3520892,62446,22,
62522,43,62422,1586000,62423,3523136,62545,31,
62624,33,62523,1586000,62524,3522660,62659,29,
62723,47,62635,1586000,62636,3523400,62734,32,
62824,52,62724,1586000,62725,3524392,62843,35,
62925,32,62824,1586000,62825,3523716,62952,26,
63025,40,62925,1586000,62926,3525220,63051,29,
63125,28,63025,1586000,63027,3520532,63152,21,
63226,27,63126,1586000,63131,3525492,63249,19,
63326,31,63227,1586000,63228,3525004,63344,23,
63427,22,63327,1586000,63328,3523284,63446,17,
63527,31,63427,1586000,63428,3524028,63549,20,
63627,34,63527,1586000,63529,3525508,63647,24,
63728,31,63628,1586000,63629,3528220,63749,22,
63828,27,63728,1586000,63729,3528468,63853,19,
63928,36,63829,1586000,63830,3527800,63951,25,
64031,26,63929,1586000,63930,3527800,64051,19,
64129,25,64032,1586000,64033,3521976,64155,19,
64230,43,64130,1586000,64131,3523340,64255,32,
64330,51,64230,1586000,64232,3523340,64352,36,
64431,32,64331,1586000,64332,3522356,64459,24,
64482,55,64432,1586000,64433,3522356,64492,43,
64582,28,64482,1586000,64483,3525996,64593,19,
64687,36,64582,1586000,64583,3525752,64715,29,
64783,48,64688,1586000,64692,3529708,64804,31,
64883,28,64783,1586000,64784,3528936,64899,20,
64983,24,64884,1586000,64885,3527656,65001,16,
65084,32,64984,1586000,64985,3527904,65101,24,
65184,28,65084,1586000,65085,3528120,65199,19,
65287,26,65184,1586000,65185,3528368,65314,22,
65384,36,65287,1586000,65288,3523584,65401,22,
65490,26,65385,1586000,65386,3520748,65514,21,
65585,38,65490,1586000,65492,3524964,65608,26,
65686,37,65586,1586000,65587,3527096,65705,26,
65786,31,65687,1586000,65690,3526556,65807,23,
65886,39,65787,1586000,65788,3527768,65906,29,
65987,44,65887,1586000,65889,3520416,66007,32,
66087,44,65987,1586000,65989,3519936,66110,30,
66187,38,66090,1586000,66092,3523640,66209,30,
66288,44,66188,1586000,66189,3523832,66319,32,
66389,52,66289,1586000,66292,3526808,66400,37,
66490,43,66389,1586000,66390,3526172,66513,31,
66590,44,66491,1586000,66492,3527616,66611,34,
66690,40,66591,1586000,66592,3527816,66710,28,
66791,40,66691,1586000,66692,3528344,66809,28,
66891,36,66792,1586000,66793,3521776,66915,25,
66992,31,66892,1586000,66893,3525868,67008,23,
67092,37,66992,1586000,66993,3524884,67111,26,
67193,37,67093,1586000,67094,3527364,67214,29,
67293,25,67194,1586000,67195,3528260,67313,18,
67395,31,67293,1586000,67294,3530484,67414,23,
67494,44,67395,1586000,67396,3530832,67519,32,
67598,32,67495,1586000,67498,3530744,67617,24,
67698,32,67599,1586000,67600,3530204,67715,20,
67798,25,67698,1586000,67699,3525236,67817,18,
67902,44,67799,1586000,67800,3529288,67923,33,
68000,41,67904,1586000,67906,3530032,68037,30,
68100,55,68002,1586000,68003,3529444,68111,39,
68200,59,68100,1586000,68101,3527964,68223,42,
68300,51,68201,1586000,68202,3528228,68325,36,
68401,41,68301,1586000,68303,3522584,68420,31,
68501,49,68401,1586000,68402,3523196,68523,35,
68602,38,68502,1586000,68503,3527716,68620,27,
68702,35,68602,1586000,68603,3526484,68719,25,
68802,28,68702,1586000,68703,3528652,68820,20,
68903,22,68803,1586000,68804,3527664,68921,16,
69003,35,68903,1586000,68904,3528656,69021,25,
69103,32,69004,1586000,69005,3530392,69126,24,
69204,32,69104,1586000,69105,3524524,69221,25,
69304,21,69205,1586000,69207,3526696,69322,14,
69405,23,69305,1586000,69306,3526944,69424,17,
69505,23,69406,1586000,69407,3529672,69527,17,
69606,24,69506,1586000,69507,3523364,69623,17,
69706,32,69606,1586000,69608,3524216,69723,23,
69808,44,69706,1586000,69707,3524344,69828,31,
69909,47,69809,1586000,69810,3524436,69928,35,
70009,45,69909,1586000,69910,3524684,70031,33,
70109,38,70010,1586000,70013,3527412,70125,29,
70210,46,70110,1586000,70111,3527660,70229,32,
70310,45,70210,1586000,70212,3531188,70342,34,
70412,36,70311,1586000,70313,3531292,70422,26,
70512,22,70412,1586000,70413,3531412,70530,16,
70614,35,70512,1586000,70513,3530772,70633,24,
70713,45,70614,1586000,70615,3524556,70729,34,
70813,24,70714,1586000,70715,3513040,70831,17,
70914,16,70814,1586000,70815,3516004,70934,12,
71015,31,70915,1170000,70916,3516748,71036,18,
71115,25,71016,1274000,71017,3520964,71138,13,
71215,32,71115,1170000,71117,3521464,71231,21,
71316,26,71216,1378000,71217,3516632,71337,15,
71416,30,71317,1170000,71318,3515548,71436,18,
71518,43,71417,1170000,71418,3516504,71538,24,
71616,41,71518,1274000,71519,3509132,71639,32,
71718,52,71617,1586000,71618,3509628,71737,35,
71818,39,71719,1586000,71721,3512152,71838,28,
71920,37,71818,1586000,71820,3512484,71941,28,
72019,45,71921,1586000,71922,3516208,72040,33,
72120,30,72020,1586000,72021,3513940,72138,23,
72219,25,72121,1586000,72122,3514696,72237,19,
72319,31,72220,1482000,72221,3512736,72335,20,
72419,29,72320,1586000,72321,3513332,72435,18,
72520,19,72420,1378000,72421,3507068,72541,11,
72620,28,72521,1170000,72523,3508576,72639,16,
72721,19,72621,1170000,72622,3510808,72749,11,
72821,48,72722,1170000,72723,3511432,72838,31,
72921,33,72822,1482000,72823,3513096,72938,24,
73022,25,72922,1586000,72923,3513248,73040,19,
73122,40,73022,1586000,73024,3514240,73140,25,
73223,44,73123,1274000,73124,3515976,73240,28,
73325,41,73223,1586000,73224,3510604,73348,29,
73424,40,73329,1586000,73330,3509768,73444,26,
73524,32,73425,1378000,73426,3513736,73542,20,
73625,34,73524,1586000,73526,3504068,73643,25,
73725,29,73626,1586000,73627,3506520,73743,21,
73826,22,73726,1586000,73727,3504536,73846,16,
73926,30,73827,1170000,73828,3505260,73951,18,
74027,32,73927,1170000,73928,3503484,74044,18,
74127,36,74028,1378000,74029,3503436,74148,20,
74227,24,74128,1170000,74129,3497568,74244,16,
74328,20,74228,1378000,74229,3498064,74350,13,
74428,17,74328,1170000,74330,3502280,74445,11,
74529,36,74429,1170000,74430,3501244,74546,24,
74629,21,74529,1586000,74530,3503960,74645,14,
74729,20,74629,1586000,74630,3504112,74750,14,
74830,36,74730,1170000,74731,3505152,74850,21,
74931,43,74831,1274000,74832,3499972,74959,28,
75030,39,74931,1586000,74932,3500716,75047,27,
75131,28,75031,1586000,75032,3499776,75155,18,
75232,23,75132,1378000,75133,3504240,75249,14,
75332,23,75232,1274000,75233,3504736,75353,14,
75432,24,75332,1274000,75333,3507208,75455,17,
75533,27,75433,1170000,75434,3507704,75554,16,
75634,15,75533,1066000,75534,3505044,75652,9,
75734,16,75634,1170000,75635,3504600,75756,11,
75834,35,75734,1066000,75736,3505132,75852,23,
75934,33,75835,1586000,75836,3500048,75952,23,
76036,25,75935,1586000,75936,3500544,76064,21,
76135,25,76036,1586000,76037,3504512,76155,14,
76236,29,76137,1170000,76138,3503280,76256,20,
76336,21,76238,1586000,76240,3505460,76361,16,
76437,38,76337,1170000,76339,3504724,76454,22,
76539,36,76438,1482000,76439,3505468,76566,22,
76640,48,76540,1482000,76541,3506460,76676,36,
76740,51,76640,1586000,76644,3507800,76768,32,
76841,41,76740,1586000,76741,3499584,76860,30,
76941,45,76841,1586000,76842,3500696,76969,32,
77043,29,76942,1586000,76943,3524256,77061,21,
77143,45,77043,1586000,77044,3529712,77171,35,
77244,40,77144,1586000,77151,3532936,77269,30,
77344,19,77245,1586000,77252,3531660,77364,13,
77445,15,77345,1586000,77346,3530024,77478,12,
77546,40,77446,1170000,77448,3531504,77572,23,
77646,31,77547,1170000,77549,3525588,77665,24,
77747,28,77647,1586000,77648,3526452,77772,20,
77848,28,77747,1170000,77749,3529112,77871,15,
77948,42,77849,1482000,77850,3532404,77989,32,
78048,49,77949,1586000,77950,3535380,78083,34,
78149,56,78048,1586000,78049,3537364,78160,41,
78249,48,78149,1586000,78150,3538760,78266,31,
78350,40,78250,1586000,78251,3537860,78367,28,
78451,44,78350,1586000,78351,3539284,78469,33,
78551,35,78451,1586000,78453,3534396,78568,25,
78652,25,78551,1586000,78553,3534892,78670,16,
78752,20,78653,1170000,78654,3539108,78775,12,
78853,24,78752,1378000,78753,3539720,78872,15,
78955,26,78854,1170000,78855,3541732,78973,18,
79056,28,78955,1482000,78956,3541980,79073,22,
79155,23,79057,1274000,79058,3542040,79179,14,
79256,37,79156,1170000,79160,3541984,79275,20,
79357,48,79257,1378000,79258,3543324,79375,28,
79458,31,79358,1378000,79359,3535332,79474,22,
79558,27,79458,1586000,79459,3534988,79581,18,
79659,33,79559,962000,79560,3539204,79677,17,
79760,48,79660,1378000,79661,3539316,79782,34,
79861,42,79761,1586000,79762,3542316,79890,31,
79961,42,79862,1586000,79863,3542476,79980,31,
80062,31,79962,1586000,79963,3539688,80080,25,
80163,50,80063,1586000,80064,3540668,80189,34,
80263,36,80163,1586000,80165,3534128,80279,26,
80364,25,80263,1586000,80264,3534872,80380,19,
80464,18,80364,1586000,80365,3539088,80479,15,
80565,28,80465,1586000,80466,3538104,80586,16,
80665,20,80565,1274000,80567,3540284,80683,15,
80766,25,80666,1378000,80667,3540832,80787,16,
80866,32,80766,1170000,80768,3541888,80885,18,
80966,39,80867,1170000,80869,3544804,80993,20,
81067,40,80967,1274000,80968,3545796,81084,27,
81170,31,81068,1378000,81069,3538348,81191,17,
81268,25,81171,1170000,81173,3541820,81285,16,
81371,28,81269,1378000,81270,3542812,81403,20,
81469,45,81372,1170000,81375,3544112,81489,30,
81569,48,81470,1586000,81471,3546592,81588,36,
81670,34,81570,1586000,81571,3543240,81687,25,
81770,40,81670,1586000,81672,3543680,81788,29,
81874,41,81771,1586000,81772,3543288,81892,31,
81975,49,81874,1586000,81876,3538128,81994,36,
82075,18,81975,1586000,81977,3538128,82098,12,
82176,19,82076,1586000,82077,3541752,82196,11,
82277,19,82177,1170000,82178,3540124,82296,14,
82377,23,82277,1170000,82279,3542356,82401,14,
82477,38,82378,1274000,82379,3542864,82497,19,
82578,30,82478,1170000,82479,3543212,82599,19,
82679,37,82578,1378000,82580,3530872,82697,25,
82779,43,82680,1482000,82681,3529596,82796,29,
82880,27,82780,1586000,82781,3523124,82902,19,
82930,36,82880,1586000,82881,3523188,82950,25,
83031,20,82931,1482000,82932,3526908,83051,14,
83131,24,83031,1170000,83032,3527652,83156,16,
83232,42,83132,1586000,83133,3530876,83262,31,
83332,36,83232,1586000,83234,3531136,83343,27,
83433,42,83333,1586000,83333,3531624,83466,30,
83533,39,83433,1586000,83435,3517892,83546,28,
83633,49,83533,1586000,83534,3518636,83652,31,
83734,32,83634,1586000,83635,3513596,83768,25,
83835,33,83735,1586000,83737,3512384,83846,23,
83935,14,83835,1586000,83836,3516764,83953,9,
84035,32,83935,1170000,83937,3516864,84054,17,
84135,22,84036,1378000,84037,3517684,84153,18,
84237,29,84136,1586000,84137,3517292,84266,17,
84340,36,84238,1274000,84239,3517712,84362,21,
84438,32,84341,1170000,84342,3516904,84466,19,
84539,34,84439,1586000,84440,3519632,84559,24,
84640,21,84540,1586000,84541,3520128,84661,15,
84740,25,84640,1586000,84641,3520376,84761,18,
84841,19,84740,1586000,84741,3517508,84862,14,
84941,32,84842,1586000,84843,3516640,84964,21,
85041,43,84942,1170000,84944,3520824,85077,32,
85142,37,85042,1586000,85044,3519348,85164,28,
85243,44,85143,1586000,85143,3519944,85278,33,
85343,36,85244,1586000,85246,3520540,85355,25,
85445,44,85344,1586000,85345,3518976,85464,29,
85545,36,85446,1586000,85447,3520464,85567,28,
85644,33,85546,1586000,85547,3523936,85663,20,
85746,25,85645,1170000,85646,3523692,85772,14,
85846,38,85746,1170000,85748,3523584,85868,25,
85945,33,85847,858000,85849,3515076,85963,17,
86046,28,85946,1274000,85947,3514188,86065,15,
86146,38,86047,1170000,86049,3514656,86165,23,
86246,30,86147,1482000,86148,3516356,86266,21,
86346,31,86247,1586000,86249,3517260,86386,21,
86447,32,86347,1586000,86348,3518004,86468,16,
86547,14,86448,1378000,86451,3520292,86564,9,
86648,19,86548,1170000,86549,3520292,86667,11,
86748,37,86649,1378000,86650,3520540,86766,24,
86848,35,86749,1482000,86750,3519708,86872,27,
86949,34,86850,1586000,86851,3518068,86970,24,
87050,45,86949,1586000,86950,3517332,87075,34,
87150,43,87050,1586000,87051,3518204,87168,31,
87250,41,87151,1586000,87152,3512832,87270,30,
87351,45,87251,1586000,87252,3513824,87366,33,
87451,26,87351,1586000,87352,3517716,87467,18,
87551,41,87451,1586000,87452,3516484,87566,29,
87652,30,87552,1586000,87553,3519212,87669,21,
87752,25,87652,1482000,87653,3518132,87772,16,
87853,31,87753,1170000,87754,3519104,87876,17,
87953,45,87853,1170000,87855,3518996,87971,32,
88053,26,87954,1586000,87955,3519300,88071,16,
88154,23,88054,1586000,88055,3520392,88174,17,
88254,32,88155,1274000,88156,3520888,88270,22,
88355,32,88255,1482000,88256,3521136,88374,19,
88455,30,88356,1378000,88358,3520312,88482,18,
88557,33,88456,1170000,88458,3520528,88575,22,
88657,36,88558,1586000,88559,3519816,88679,28,
88758,48,88657,1586000,88658,3520064,88777,35,
88858,52,88759,1586000,88760,3520420,88874,37,
88960,38,88859,1586000,88860,3519108,88983,27,
89060,50,88961,1586000,88962,3520288,89080,36,
89160,22,89061,1586000,89062,3515584,89175,16,
89262,32,89161,1586000,89162,3516080,89279,24,
89362,27,89262,1586000,89263,3521040,89378,19,
89462,25,89362,1586000,89363,3522280,89482,17,
89564,28,89463,1170000,89464,3522280,89583,16,
89664,30,89565,1170000,89566,3521744,89684,18,
89764,39,89665,1378000,89666,3522684,89779,27,
89864,22,89764,1586000,89765,3522228,89883,17,
89966,17,89865,1586000,89866,3525412,89983,8,
90066,23,89967,1170000,89968,3525416,90085,16,
90167,21,90067,1274000,90068,3523936,90185,12,
90266,29,90168,1482000,90169,3516436,90290,20,
90374,42,90267,1170000,90269,3516020,90409,30,
90467,58,90375,1586000,90378,3515836,90480,40,
90568,56,90468,1586000,90469,3517588,90589,38,
90668,39,90569,1586000,90570,3517496,90687,29,
90770,47,90669,1586000,90670,3517868,90792,34,
90869,32,90772,1586000,90773,3521600,90885,24,
90972,16,90870,1586000,90871,3521848,90991,12,
91071,35,90973,1274000,90974,3522096,91089,23,
91171,29,91072,1586000,91073,3521508,91188,20,
91271,18,91172,1378000,91173,3521064,91292,11,
91371,26,91271,1274000,91272,3521560,91390,15,
91471,38,91372,1274000,91374,3521724,91491,26,
91571,32,91472,1586000,91474,3517936,91588,23,
91672,27,91572,1586000,91573,3517396,91687,19,
91772,8,91672,1586000,91673,3520936,91799,5,
91872,42,91773,1170000,91774,3521724,91891,25,
91973,23,91873,1378000,91874,3524452,91998,16,
92073,45,91974,1170000,91976,3524160,92109,29,
92174,44,92074,1586000,92075,3523204,92199,32,
92276,52,92174,1586000,92175,3523620,92307,36,
92375,42,92282,1586000,92283,3523724,92393,31,
92476,43,92376,1586000,92377,3523084,92493,33,
92576,32,92476,1586000,92477,3519248,92597,22,
92677,22,92577,1586000,92581,3518512,92710,20,
92777,27,92678,1586000,92686,3522968,92788,15,
92877,16,92778,1586000,92779,3523588,92895,12,
92978,17,92878,1586000,92879,3523188,93000,13,
93079,33,92979,1586000,92980,3522844,93105,26,
93179,35,93079,1586000,93085,3522204,93206,28,
93281,29,93180,1586000,93181,3524156,93301,17,
93382,16,93282,1586000,93284,3521840,93402,14,
93483,21,93383,1170000,93386,3521544,93511,12,
93588,30,93484,1274000,93485,3519768,93605,24,
93684,31,93589,1586000,93590,3520124,93707,19,
93787,36,93685,1170000,93686,3520348,93817,26,
93885,43,93788,1586000,93794,3519740,93913,30,
93985,49,93885,1586000,93886,3520608,94021,35,
94085,47,93992,1586000,93996,3522096,94102,33,
94186,37,94086,1586000,94087,3521164,94210,27,
94286,36,94186,1586000,94190,3521416,94304,27,
94386,31,94287,1586000,94288,3521664,94405,24,
94487,26,94387,1586000,94388,3524888,94512,15,
94587,24,94488,1170000,94489,3522920,94610,14,
94688,22,94588,1170000,94589,3521700,94719,14,
94790,29,94694,1170000,94695,3523064,94814,22,
94888,41,94791,1586000,94795,3517520,94908,27,
94989,22,94889,1586000,94890,3519628,95015,18,
95090,22,94990,1586000,94997,3524588,95110,15,
95190,25,95091,1170000,95092,3522912,95215,15,
95291,29,95190,1170000,95191,3524896,95332,14,
95391,46,95292,546000,95294,3524896,95416,17,
95491,31,95391,962000,95393,3524952,95522,19,
95592,46,95492,1586000,95493,3524412,95602,35,
95692,47,95592,1586000,95593,3522828,95717,32,
95792,50,95692,1586000,95693,3516320,95810,37,
95893,28,95793,1586000,95794,3516800,95932,20,
95993,44,95894,1586000,95895,3518012,96005,33,
96094,16,95994,1586000,95995,3521732,96125,12,
96194,30,96094,1586000,96095,3520748,96215,22,
96295,28,96195,1586000,96195,3524172,96314,20,
96395,30,96295,1170000,96297,3524228,96414,15,
96495,26,96396,1170000,96397,3524972,96516,15,
96596,30,96496,1170000,96497,3520240,96630,22,
96697,37,96597,1586000,96598,3519660,96707,24,
96797,32,96697,1586000,96698,3518300,96815,16,
96897,31,96798,1378000,96799,3521972,96915,18,
97001,27,96898,1170000,96899,3522468,97019,16,
97098,31,97001,1170000,97003,3524948,97127,19,
97200,43,97099,1378000,97100,3525692,97231,31,
97299,36,97201,1586000,97202,3522996,97310,26,
97408,55,97300,1586000,97301,3523244,97443,42,
