Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
156581,310000,171689,0,171690,100,171691,1378856,153224.989247312,171697,83
156682,310000,171790,0,171793,100,171795,1379580,153948.989247312,171802,83
156782,310000,171890,0,171891,97,171892,1379900,154268.989247312,171912,81
156883,310000,171991,0,171993,100,171994,1380276,154644.989247312,172002,83
156986,310000,172094,0,172095,95,172096,1378896,153264.989247312,172113,80
157088,310000,172195,0,172197,100,172198,1378996,153364.989247312,172213,83
157188,310000,172296,0,172298,84,172299,1381320,155688.989247312,172305,70
157289,310000,172397,0,172398,92,172399,1379560,153928.989247312,172404,77
157391,310000,172499,0,172500,100,172500,1378540,152908.989247312,172516,83
157492,200000,172600,0,172601,97,172602,1378992,153360.989247312,172646,81
157544,200000,172652,0,172653,100,172656,1379512,153880.989247312,172677,83
157643,200000,172751,23,172752,100,172753,1379624,153992.989247312,172760,83
157744,310000,172851,23,172853,100,172853,1379900,154268.989247312,172860,83
157844,310000,172952,23,172953,100,172954,1379420,153788.989247312,172977,83
157946,310000,173054,23,173055,100,173056,1379340,153708.989247312,173075,83
158046,310000,173154,23,173155,100,173156,1379648,154016.989247312,173162,83
158146,310000,173254,23,173256,100,173265,1380144,154512.989247312,173271,83
158247,310000,173355,23,173356,100,173357,1378916,153284.989247312,173376,83
158350,310000,173458,23,173462,100,173464,1379620,153988.989247312,173470,83
158451,310000,173558,23,173560,97,173562,1379992,154360.989247312,173570,81
158551,310000,173659,23,173661,100,173662,1380512,154880.989247312,173679,83
158652,310000,173760,23,173762,100,173763,1378332,152700.989247312,173780,83
158752,310000,173860,23,173861,97,173862,1379036,153404.989247312,173869,81
158852,310000,173961,24,173962,100,173963,1379604,153972.989247312,173980,83
158953,310000,174061,24,174062,100,174063,1379988,154356.989247312,174070,83
159053,310000,174162,24,174163,100,174164,1380440,154808.989247312,174179,83
159158,310000,174265,24,174267,100,174268,1378164,152532.989247312,174273,83
159306,310000,174414,24,174416,96,174417,1378712,153080.989247312,174443,81
159405,310000,174513,24,174514,100,174516,1379812,154180.989247312,174520,83
159506,310000,174613,24,174615,97,174617,1380352,154720.989247312,174627,81
159610,310000,174718,24,174719,95,174720,1378552,152920.989247312,174761,79
159661,310000,174768,24,174770,100,174774,1378924,153292.989247312,174784,80
159762,310000,174869,24,174871,97,174873,1379776,154144.989247312,174883,83
159862,310000,174969,24,174970,100,174972,1380148,154516.989247312,174983,83
159962,310000,175070,24,175075,100,175077,1380392,154760.989247312,175105,83
160063,200000,175170,24,175172,100,175173,1378696,153064.989247312,175191,83
160163,200000,175271,31,175273,97,175274,1379244,153612.989247312,175290,81
160264,310000,175374,31,175377,100,175382,1379836,154204.989247312,175389,83
160364,310000,175472,31,175474,100,175478,1380208,154576.989247312,175488,83
160465,310000,175572,31,175574,92,175576,1378904,153272.989247312,175598,77
160565,310000,175673,31,175674,100,175676,1378908,153276.989247312,175700,83
160666,200000,175773,31,175774,100,175775,1379172,153540.989247312,175780,83
160769,310000,175877,31,175878,95,175880,1380120,154488.989247312,175932,80
160869,310000,175977,0,175979,100,175980,1381012,155380.989247312,176019,83
160970,310000,176078,0,176079,100,176080,1379584,153952.989247312,176105,83
161071,310000,176179,0,176180,100,176181,1379956,154324.989247312,176193,83
161172,310000,176280,0,176282,100,176283,1380700,155068.989247312,176311,83
161273,310000,176381,0,176383,100,176384,1381196,155564.989247312,176404,83
161376,310000,176483,0,176485,100,176494,1381736,156104.989247312,176528,83
161530,310000,176645,27,176648,100,176649,1380252,154620.989247312,176657,83
161581,310000,176689,27,176690,100,176691,1380252,154620.989247312,176699,83
161682,310000,176790,0,176799,97,176806,1381172,155540.989247312,176828,82
161786,310000,176893,0,176895,100,176907,1381616,155984.989247312,176939,83
161887,310000,176995,0,176997,100,176998,1379764,154132.989247312,177011,83
161989,310000,177096,0,177098,97,177099,1380172,154540.989247312,177110,81
162090,310000,177198,0,177199,100,177200,1380456,154824.989247312,177229,83
162191,310000,177299,0,177300,100,177301,1380576,154944.989247312,177326,83
162291,310000,177399,0,177400,100,177401,1381440,155808.989247312,177418,83
162399,310000,177507,0,177508,97,177510,1379908,154276.989247312,177520,81
162502,310000,177610,0,177611,100,177615,1380344,154712.989247312,177636,83
162599,310000,177707,0,177710,97,177711,1380836,155204.989247312,177735,81
162705,310000,177813,20,177814,100,177817,1380960,155328.989247312,177834,83
162806,310000,177914,20,177915,100,177916,1379676,154044.989247312,177922,83
162906,310000,178014,20,178016,100,178017,1379700,154068.989247312,178023,83
163008,310000,178115,20,178117,100,178118,1379616,153984.989247312,178156,83
163108,310000,178215,20,178217,100,178218,1380484,154852.989247312,178235,83
163209,310000,178317,20,178318,100,178319,1380856,155224.989247312,178330,83
163311,310000,178419,20,178420,97,178421,1380520,154888.989247312,178436,81
163411,310000,178519,20,178520,100,178521,1380644,155012.989247312,178555,83
163512,310000,178619,0,178621,100,178622,1380764,155132.989247312,178649,83
163612,310000,178720,0,178721,100,178723,1381508,155876.989247312,178757,83
163713,310000,178820,0,178822,100,178823,1379592,153960.989247312,178829,83
163813,310000,178921,0,178922,100,178923,1379732,154100.989247312,178930,83
163913,310000,179021,0,179023,100,179023,1380632,155000.989247312,179033,83
164020,310000,179128,0,179132,100,179133,1381100,155468.989247312,179160,83
164119,310000,179227,0,179233,97,179235,1380468,154836.989247312,179256,81
164222,310000,179330,24,179332,100,179338,1381492,155860.989247312,179356,83
164323,310000,179431,24,179432,100,179433,1381712,156080.989247312,179439,83
164424,310000,179532,0,179533,100,179534,1382628,156996.989247312,179557,83
164527,310000,179635,0,179636,100,179637,1382996,157364.989247312,179647,83
164629,310000,179736,0,179738,97,179739,1380276,154644.989247312,179750,81
164729,310000,179837,0,179839,100,179841,1380448,154816.989247312,179877,83
164829,310000,179937,0,179939,100,179939,1380996,155364.989247312,179947,83
164930,310000,180038,0,180039,97,180040,1381020,155388.989247312,180050,81
165030,310000,180138,0,180140,100,180141,1381192,155560.989247312,180149,83
165131,310000,180239,0,180240,100,180241,1381440,155808.989247312,180268,83
165232,310000,180340,0,180342,100,180343,1380412,154780.989247312,180368,83
165338,310000,180446,0,180447,97,180448,1380712,155080.989247312,180464,81
165439,310000,180547,0,180548,91,180549,1380960,155328.989247312,180565,76
165541,310000,180649,0,180650,97,180651,1379752,154120.989247312,180667,81
165641,200000,180749,27,180750,100,180751,1379852,154220.989247312,180766,83
165742,200000,180849,27,180851,100,180852,1380172,154540.989247312,180866,83
165842,200000,180950,27,180951,95,180952,1379572,153940.989247312,180964,79
165943,310000,181051,27,181053,95,181054,1380160,154528.989247312,181077,80
166049,310000,181165,27,181166,95,181167,1378936,153304.989247312,181173,80
166108,310000,181216,27,181217,100,181218,1379308,153676.989247312,181224,83
166208,310000,181316,27,181317,97,181318,1379556,153924.989247312,181337,81
166309,310000,181416,27,181417,100,181418,1379984,154352.989247312,181432,83
166409,310000,181517,27,181518,100,181519,1378904,153272.989247312,181537,83
166510,200000,181618,27,181619,92,181620,1379080,153448.989247312,181641,77
166611,200000,181719,27,181721,100,181722,1379340,153708.989247312,181737,83
166712,200000,181820,28,181821,97,181822,1379588,153956.989247312,181837,81
166813,200000,181921,28,181922,92,181925,1380060,154428.989247312,181941,78
166913,200000,182021,28,182023,80,182024,1378604,152972.989247312,182033,66
167014,200000,182125,28,182126,78,182128,1378936,153304.989247312,182141,64
167115,200000,182223,28,182229,75,182235,1379976,154344.989247312,182246,67
167218,200000,182326,28,182328,100,182329,1380248,154616.989247312,182349,83
167316,200000,182425,28,182426,100,182428,1379968,154336.989247312,182441,83
167416,200000,182524,28,182530,100,182537,1380328,154696.989247312,182555,83
167517,310000,182624,28,182627,100,182628,1380476,154844.989247312,182646,83
167617,310000,182725,28,182726,100,182728,1380876,155244.989247312,182733,83
167717,310000,182825,28,182827,97,182828,1381396,155764.989247312,182842,81
167823,310000,182931,38,182938,100,182939,1379904,154272.989247312,182958,83
167919,310000,183027,38,183028,100,183029,1380028,154396.989247312,183040,83
168021,310000,183129,38,183130,100,183131,1380000,154368.989247312,183147,83
168121,310000,183230,38,183241,95,183254,1381388,155756.989247312,183260,80
168222,310000,183330,38,183336,100,183338,1382404,156772.989247312,183369,83
168323,310000,183431,38,183432,100,183434,1379704,154072.989247312,183454,83
168423,310000,183531,38,183532,100,183533,1380340,154708.989247312,183543,83
168523,310000,183631,38,183632,97,183633,1380836,155204.989247312,183652,81
168624,310000,183732,38,183733,97,183734,1382144,156512.989247312,183757,81
168724,310000,183832,38,183833,100,183835,1381972,156340.989247312,183857,83
168825,310000,183933,38,183934,100,183935,1382740,157108.989247312,183941,83
168925,310000,184033,38,184035,100,184036,1383372,157740.989247312,184048,83
169026,310000,184134,0,184136,100,184137,1384168,158536.989247312,184159,83
169127,310000,184235,0,184236,97,184237,1384788,159156.989247312,184267,81
169228,310000,184336,25,184337,100,184338,1383644,158012.989247312,184356,83
169328,310000,184436,25,184438,100,184438,1383864,158232.989247312,184465,83
169429,310000,184537,25,184538,97,184539,1384632,159000.989247312,184557,81
169538,310000,184646,25,184647,100,184648,1385252,159620.989247312,184677,83
169639,310000,184747,25,184751,100,184752,1384036,158404.989247312,184763,83
169740,310000,184848,25,184850,100,184860,1384180,158548.989247312,184884,83
169840,310000,184948,25,184949,100,184950,1384924,159292.989247312,184982,83
169940,200000,185048,25,185051,100,185052,1385276,159644.989247312,185058,83
170042,200000,185150,25,185151,100,185152,1385720,160088.989247312,185165,83
170143,200000,185251,25,185252,100,185253,1384204,158572.989247312,185272,83
170244,310000,185352,25,185354,100,185357,1383700,158068.989247312,185380,83
170343,310000,185451,26,185453,100,185454,1384292,158660.989247312,185468,83
170444,310000,185552,26,185553,97,185554,1384936,159304.989247312,185586,81
170544,310000,185652,0,185653,100,185654,1385928,160296.989247312,185680,83
170647,310000,185755,0,185757,97,185759,1384268,158636.989247312,185787,81
170748,310000,185861,0,185863,100,185864,1384688,159056.989247312,185884,83
170848,310000,185956,0,185957,97,185958,1385556,159924.989247312,185970,81
170958,200000,186066,0,186067,100,186072,1386672,161040.989247312,186093,83
171058,310000,186166,0,186167,100,186168,1383960,158328.989247312,186198,83
171159,310000,186267,0,186268,100,186269,1384232,158600.989247312,186296,83
171259,310000,186367,0,186368,97,186369,1384800,159168.989247312,186390,81
171360,310000,186468,0,186470,97,186471,1385492,159860.989247312,186496,81
171471,310000,186585,0,186586,100,186587,1385408,159776.989247312,186607,83
171572,310000,186680,23,186682,100,186683,1385952,160320.989247312,186697,83
171672,310000,186780,23,186782,100,186783,1386080,160448.989247312,186804,83
171789,310000,186898,23,186899,100,186903,1386940,161308.989247312,186935,83
171874,310000,186982,23,186983,100,186984,1387708,162076.989247312,187017,83
171974,310000,187082,23,187083,97,187084,1385008,159376.989247312,187096,81
172074,310000,187182,23,187184,100,187185,1385924,160292.989247312,187201,83
172175,310000,187282,23,187284,100,187285,1386568,160936.989247312,187307,83
172277,310000,187384,23,187385,100,187386,1387188,161556.989247312,187407,83
172377,310000,187485,0,187486,100,187487,1387460,161828.989247312,187535,83
172477,310000,187585,0,187586,100,187587,1385884,160252.989247312,187600,83
172578,310000,187686,0,187687,100,187688,1386192,160560.989247312,187702,83
172679,310000,187786,0,187788,100,187789,1387108,161476.989247312,187806,83
172779,310000,187887,0,187888,100,187890,1387476,161844.989247312,187919,83
172882,310000,187990,0,187991,100,187992,1385520,159888.989247312,188016,83
172982,310000,188090,27,188096,100,188098,1385800,160168.989247312,188116,83
173038,310000,188146,27,188147,100,188148,1385772,160140.989247312,188154,83
173139,310000,188247,0,188249,100,188250,1386388,160756.989247312,188268,83
173240,310000,188348,0,188349,100,188350,1386932,161300.989247312,188357,83
173344,310000,188452,0,188453,100,188454,1385328,159696.989247312,188470,83
173444,310000,188552,0,188553,97,188555,1386060,160428.989247312,188561,81
173545,310000,188653,0,188654,97,188655,1386928,161296.989247312,188668,81
173695,310000,188803,0,188804,100,188805,1387244,161612.989247312,188825,83
173796,310000,188904,0,188905,97,188907,1387640,162008.989247312,188920,81
173898,200000,189006,0,189007,85,189021,1385580,159948.989247312,189056,73
173998,200000,189106,0,189107,100,189108,1385976,160344.989247312,189112,83
174049,200000,189156,0,189158,100,189159,1386248,160616.989247312,189164,83
174149,200000,189257,29,189258,95,189259,1386864,161232.989247312,189265,79
174254,310000,189362,29,189364,100,189365,1387480,161848.989247312,189411,83
174356,310000,189464,29,189465,100,189466,1386404,160772.989247312,189480,83
174458,310000,189566,29,189567,97,189572,1386724,161092.989247312,189599,81
174558,310000,189666,29,189667,100,189669,1387192,161560.989247312,189691,83
174659,310000,189767,29,189768,100,189769,1387316,161684.989247312,189796,83
174759,310000,189867,0,189868,100,189870,1387288,161656.989247312,189880,83
174860,310000,189968,0,189969,100,189971,1385348,159716.989247312,189980,83
174962,310000,190070,0,190078,100,190080,1386348,160716.989247312,190096,83
175062,310000,190170,0,190174,97,190178,1386816,161184.989247312,190205,81
175163,310000,190270,0,190272,100,190277,1387684,162052.989247312,190295,83
175264,310000,190372,0,190378,100,190379,1385960,160328.989247312,190393,83
175363,310000,190471,0,190473,100,190474,1386320,160688.989247312,190498,83
175465,310000,190573,0,190575,100,190576,1386816,161184.989247312,190589,83
175566,310000,190674,0,190678,100,190679,1386964,161332.989247312,190685,83
175671,310000,190780,0,190783,95,190785,1387340,161708.989247312,190793,80
