Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
249496,310000,258556,0,258558,90,258559,1314000,102152.457627119,258578,75
249619,310000,258679,0,258681,95,258682,1318336,106488.457627119,258724,80
249702,310000,258761,0,258763,100,258764,1311608,99760.4576271186,258907,83
249859,310000,258919,0,258921,100,258922,1312772,100924.457627119,258940,83
249911,310000,258973,33,258992,96,258994,1311540,99692.4576271186,259034,80
250019,310000,259079,33,259084,97,259089,1312320,100472.457627119,259104,81
250133,310000,259193,33,259196,100,259209,1314120,102272.457627119,259258,83
250236,310000,259296,0,259300,97,259301,1310360,98512.4576271186,259324,81
250336,310000,259396,0,259398,86,259399,1310164,98316.4576271186,259429,73
250487,310000,259547,0,259550,93,259556,1315744,103896.457627119,259590,78
250629,310000,259715,0,259717,98,259738,1318844,106996.457627119,259745,82
250706,310000,259766,0,259767,100,259768,1313012,101164.457627119,259775,83
250807,310000,259867,0,259868,100,259870,1313092,101244.457627119,259889,83
250914,310000,259974,0,259980,100,259982,1312876,101028.457627119,260069,83
251028,310000,260088,30,260090,100,260091,1312164,100316.457627119,260106,83
251123,310000,260183,30,260185,97,260187,1310588,98740.4576271186,260204,81
251226,310000,260287,30,260291,68,260298,1310388,98540.4576271186,260311,54
251324,200000,260384,30,260385,93,260386,1317448,105600.457627119,260430,79
251427,200000,260487,30,260489,86,260492,1313220,101372.457627119,260613,76
251555,310000,260625,30,260628,100,260629,1314796,102948.457627119,260644,80
251600,310000,260660,30,260661,93,260662,1316848,105000.457627119,260672,83
251702,310000,260763,30,260767,95,260770,1313204,101356.457627119,260794,80
251809,310000,260869,30,260870,100,260872,1313008,101160.457627119,260890,83
251916,310000,260976,30,260978,100,260982,1314196,102348.457627119,261046,83
252022,200000,261083,30,261087,95,261090,1312500,100652.457627119,261107,79
252123,200000,261182,30,261184,66,261185,1310632,98784.4576271186,261193,53
252245,310000,261305,36,261307,91,261308,1315476,103628.457627119,261324,76
252345,310000,261404,36,261406,91,261429,1320504,108656.457627119,261480,78
252452,310000,261512,0,261513,100,261521,1317964,106116.457627119,261537,83
252559,310000,261619,0,261620,100,261621,1313792,101944.457627119,261648,83
252609,310000,261669,0,261671,84,261672,1313780,101932.457627119,261677,70
252769,310000,261829,0,261830,95,261831,1316012,104164.457627119,261860,79
252819,310000,261879,0,261881,100,261882,1313556,101708.457627119,261912,83
252921,200000,261983,0,261985,100,261988,1314116,102268.457627119,262007,83
253078,200000,262138,0,262142,86,262144,1315896,104048.457627119,262164,71
253129,200000,262189,0,262192,100,262195,1314984,103136.457627119,262215,83
253244,200000,262328,0,262348,100,262355,1316392,104544.457627119,262371,83
253330,200000,262390,38,262394,91,262395,1318304,106456.457627119,262409,74
253444,200000,262504,38,262506,97,262511,1316160,104312.457627119,262521,82
253542,200000,262602,38,262608,95,262613,1313796,101948.457627119,262712,81
253653,200000,262713,38,262722,100,262723,1314508,102660.457627119,262740,83
253744,200000,262805,38,262806,100,262808,1313512,101664.457627119,262817,83
253843,200000,262903,38,262905,83,262907,1310400,98552.4576271186,262916,68
253956,310000,263016,38,263020,95,263022,1313808,101960.457627119,263044,81
254069,310000,263129,38,263130,100,263132,1317956,106108.457627119,263198,83
254172,310000,263232,38,263234,90,263236,1314824,102976.457627119,263286,75
254281,310000,263341,38,263344,97,263347,1312816,100968.457627119,263362,83
254399,310000,263477,41,263480,98,263481,1315516,103668.457627119,263544,82
254486,310000,263548,41,263550,100,263561,1311272,99424.4576271186,263611,81
254582,310000,263642,41,263644,91,263645,1309404,97556.4576271186,263658,77
254682,310000,263782,41,263792,94,263793,1314732,102884.457627119,263809,79
254789,310000,263849,0,263850,95,263851,1314128,102280.457627119,263941,80
254894,310000,263954,0,263969,100,263972,1314872,103024.457627119,263981,83
254996,310000,264056,0,264062,97,264070,1311628,99780.4576271186,264090,81
255101,310000,264161,0,264162,100,264165,1312080,100232.457627119,264290,83
255232,310000,264292,0,264295,98,264296,1313564,101716.457627119,264330,82
255315,310000,264388,0,264393,97,264394,1313232,101384.457627119,264409,80
255415,310000,264475,0,264476,84,264478,1310124,98276.4576271186,264485,71
255465,310000,264525,0,264526,75,264528,1310124,98276.4576271186,264535,60
255572,310000,264632,33,264635,97,264639,1315100,103252.457627119,264649,82
255672,200000,264732,33,264734,97,264735,1318552,106704.457627119,264797,81
255773,310000,264833,33,264835,95,264836,1316816,104968.457627119,264855,80
255881,310000,264941,33,264943,97,264944,1315144,103296.457627119,264997,81
255976,310000,265036,33,265038,92,265058,1314088,102240.457627119,265131,79
256098,310000,265159,33,265182,100,265183,1312780,100932.457627119,265201,83
256199,310000,265259,33,265260,90,265262,1312840,100992.457627119,265269,73
256309,310000,265416,33,265418,85,265419,1324348,112500.457627119,265445,72
256413,310000,265474,33,265478,100,265536,1317188,105340.457627119,265608,83
256550,310000,265620,33,265623,100,265627,1315068,103220.457627119,265634,83
256615,310000,265675,33,265676,90,265678,1317300,105452.457627119,265690,75
256717,310000,265778,33,265781,100,265782,1315464,103616.457627119,265797,83
256781,310000,265841,31,265843,100,265846,1315160,103312.457627119,265942,83
256888,310000,265951,31,265954,97,265956,1314764,102916.457627119,266000,80
256999,310000,266059,31,266060,92,266062,1313200,101352.457627119,266077,79
257092,310000,266153,31,266154,78,266156,1313400,101552.457627119,266164,64
257193,310000,266252,31,266254,97,266255,1324852,113004.457627119,266283,81
257304,310000,266388,31,266390,100,266391,1318224,106376.457627119,266452,83
257404,310000,266464,31,266465,96,266467,1311696,99848.4576271186,266492,81
257509,310000,266570,31,266580,97,266594,1311704,99856.4576271186,266608,81
257610,310000,266670,31,266673,97,266674,1313060,101212.457627119,266693,81
257714,200000,266774,31,266775,97,266776,1314540,102692.457627119,266825,81
257818,200000,266878,34,266879,100,266886,1312976,101128.457627119,266908,83
257919,200000,266979,34,266980,80,266983,1309784,97936.4576271186,266996,65
258019,200000,267079,34,267081,97,267082,1318640,106792.457627119,267107,81
258129,200000,267189,34,267192,97,267193,1315200,103352.457627119,267271,82
258241,200000,267306,34,267307,100,267313,1315540,103692.457627119,267340,83
258339,200000,267399,34,267401,92,267402,1315372,103524.457627119,267424,76
258439,310000,267499,34,267500,97,267501,1312092,100244.457627119,267515,81
258546,310000,267606,34,267613,100,267618,1312860,101012.457627119,267641,83
258593,310000,267658,34,267671,87,267690,1310988,99140.4576271186,267701,74
258692,310000,267753,34,267755,100,267759,1310736,98888.4576271186,267768,80
258850,310000,267910,34,267911,79,267913,1315184,103336.457627119,267951,66
258945,310000,268006,37,268008,100,268018,1312320,100472.457627119,268102,83
259043,310000,268103,37,268147,98,268155,1314296,102448.457627119,268176,82
259118,310000,268179,0,268180,100,268182,1316332,104484.457627119,268194,83
259209,310000,268269,0,268270,94,268286,1315092,103244.457627119,268304,79
259323,310000,268388,0,268399,100,268407,1312596,100748.457627119,268444,82
259474,310000,268535,0,268536,96,268538,1311876,100028.457627119,268580,82
259535,310000,268597,0,268600,93,268603,1311340,99492.4576271186,268613,77
259627,200000,268687,0,268688,81,268689,1311584,99736.4576271186,268698,65
259728,200000,268788,0,268789,82,268790,1321876,110028.457627119,268812,70
259829,310000,268889,0,268892,100,268893,1316104,104256.457627119,268985,83
259930,310000,268990,0,268992,100,268995,1314240,102392.457627119,269004,83
260030,310000,269090,0,269091,97,269093,1315080,103232.457627119,269134,82
260138,310000,269199,34,269202,97,269203,1314728,102880.457627119,269229,80
260234,310000,269294,34,269295,100,269306,1317076,105228.457627119,269327,83
260338,310000,269401,34,269410,97,269411,1312376,100528.457627119,269440,81
260438,200000,269499,34,269501,86,269502,1312236,100388.457627119,269510,72
260539,200000,269599,34,269600,79,269601,1316576,104728.457627119,269661,66
260652,310000,269712,34,269713,97,269715,1316376,104528.457627119,269727,80
260758,310000,269840,34,269842,98,269852,1317392,105544.457627119,269907,83
260863,310000,269928,34,269929,91,269937,1315928,104080.457627119,270014,76
260994,310000,270054,34,270055,100,270056,1315564,103716.457627119,270094,83
261109,310000,270169,34,270175,97,270176,1317720,105872.457627119,270186,82
261198,310000,270275,0,270276,94,270277,1313512,101664.457627119,270303,79
261299,310000,270359,39,270361,91,270362,1313056,101208.457627119,270374,76
261400,310000,270460,39,270462,89,270463,1310552,98704.4576271186,270474,73
261501,310000,270561,39,270577,97,270579,1315656,103808.457627119,270617,83
261638,310000,270698,39,270700,100,270701,1320288,108440.457627119,270747,83
261719,310000,270779,0,270780,96,270781,1315460,103612.457627119,270800,81
261772,310000,270832,0,270834,95,270839,1311564,99716.4576271186,270887,80
261880,310000,270942,0,270944,100,270966,1312740,100892.457627119,270992,83
262010,310000,271070,0,271074,100,271076,1313868,102020.457627119,271092,83
262079,310000,271138,0,271140,100,271146,1313168,101320.457627119,271187,83
262182,310000,271242,0,271243,93,271245,1310168,98320.4576271186,271253,77
262282,200000,271342,0,271343,97,271344,1318864,107016.457627119,271379,82
262431,200000,271491,33,271492,96,271493,1318812,106964.457627119,271555,80
262532,200000,271592,33,271595,97,271610,1316944,105096.457627119,271619,82
262633,200000,271693,33,271695,92,271696,1314584,102736.457627119,271710,76
262740,200000,271799,33,271801,97,271802,1313228,101380.457627119,271814,82
262842,200000,271902,33,271903,97,271905,1313048,101200.457627119,271928,81
262947,200000,272007,33,272020,97,272022,1312040,100192.457627119,272031,82
263047,200000,272107,33,272109,75,272115,1313280,101432.457627119,272200,62
263148,200000,272220,33,272225,100,272230,1318364,106516.457627119,272242,83
263248,200000,272308,33,272338,97,272378,1317776,105928.457627119,272385,82
263356,310000,272416,33,272418,100,272423,1314028,102180.457627119,272435,83
263404,310000,272464,33,272466,90,272472,1316260,104412.457627119,272485,76
263508,310000,272569,38,272571,97,272576,1314520,102672.457627119,272604,81
263610,310000,272670,38,272671,92,272672,1315392,103544.457627119,272762,77
263715,310000,272778,38,272795,100,272820,1311996,100148.457627119,272832,83
263813,310000,272873,38,272875,100,272876,1312128,100280.457627119,272893,83
263919,310000,272979,38,273001,77,273002,1319584,107736.457627119,273036,67
264019,310000,273079,38,273080,94,273082,1315468,103620.457627119,273165,78
264156,310000,273216,38,273218,100,273220,1323652,111804.457627119,273254,83
264258,310000,273318,38,273321,93,273323,1313448,101600.457627119,273333,77
264314,310000,273373,38,273375,100,273376,1314212,102364.457627119,273402,83
264412,310000,273472,38,273475,95,273477,1315208,103360.457627119,273486,80
264513,310000,273573,38,273574,100,273576,1314536,102688.457627119,273606,83
264618,310000,273681,38,273684,92,273686,1312576,100728.457627119,273699,77
264776,310000,273838,31,273842,85,273844,1319644,107796.457627119,273864,72
264879,310000,273939,31,273941,97,273943,1315184,103336.457627119,273997,81
264980,310000,274042,0,274045,100,274046,1312628,100780.457627119,274067,83
265080,310000,274141,0,274142,97,274143,1312428,100580.457627119,274202,81
265193,310000,274270,0,274271,100,274273,1311652,99804.4576271186,274300,83
265245,310000,274305,0,274306,92,274325,1311308,99460.4576271186,274404,77
265345,310000,274405,0,274407,95,274408,1309516,97668.4576271186,274415,83
265446,310000,274507,0,274509,97,274510,1310236,98388.4576271186,274529,81
265547,310000,274607,0,274609,84,274610,1310600,98752.4576271186,274704,70
265650,310000,274713,0,274715,95,274716,1311052,99204.4576271186,274728,80
265750,310000,274809,0,274811,97,274812,1316912,105064.457627119,274884,81
265850,310000,274911,0,274913,100,274914,1315248,103400.457627119,274935,83
265951,310000,275011,33,275012,100,275022,1313664,101816.457627119,275053,83
266055,310000,275115,33,275117,97,275119,1314500,102652.457627119,275247,81
266189,310000,275249,33,275250,100,275254,1310940,99092.4576271186,275280,82
266270,310000,275330,33,275331,93,275333,1310268,98420.4576271186,275355,80
266371,310000,275431,33,275433,66,275435,1310076,98228.4576271186,275446,57
266474,310000,275534,33,275535,94,275538,1315744,103896.457627119,275551,79
266589,310000,275650,0,275652,100,275653,1319804,107956.457627119,275727,83
266693,310000,275758,0,275760,97,275763,1315152,103304.457627119,275778,82
266795,310000,275855,0,275857,97,275863,1312492,100644.457627119,275880,81
266900,310000,275960,0,275973,97,275977,1314564,102716.457627119,275990,82
267000,310000,276060,0,276061,96,276064,1314320,102472.457627119,276078,79
267108,310000,276175,32,276178,95,276179,1313560,101712.457627119,276210,82
267204,310000,276264,32,276267,97,276272,1310332,98484.4576271186,276292,81
267304,310000,276364,32,276367,97,276386,1321284,109436.457627119,276418,82
267411,310000,276470,32,276472,93,276473,1314912,103064.457627119,276553,77
267519,310000,276578,32,276586,100,276587,1314884,103036.457627119,276594,83
267612,310000,276672,0,276674,94,276676,1314888,103040.457627119,276717,80
267729,310000,276788,0,276792,100,276793,1314040,102192.457627119,276811,83
267841,310000,276906,0,276908,91,276911,1314312,102464.457627119,276933,77
267925,310000,276985,0,276993,100,276994,1313292,101444.457627119,277013,83
268025,310000,277085,0,277086,77,277087,1312808,100960.457627119,277093,63
268126,310000,277186,0,277187,86,277209,1321152,109304.457627119,277249,75
268239,200000,277299,0,277300,97,277301,1316192,104344.457627119,277419,81
268360,310000,277421,0,277423,100,277425,1316440,104592.457627119,277438,83
268441,310000,277501,36,277535,97,277536,1315040,103192.457627119,277563,82
268552,310000,277620,36,277621,100,277625,1313456,101608.457627119,277721,83
268664,310000,277726,36,277735,100,277739,1315212,103364.457627119,277760,83
268714,310000,277775,36,277776,94,277786,1313496,101648.457627119,277819,80
268817,310000,277887,36,277890,95,277891,1310656,98808.4576271186,277901,79
268922,310000,277982,36,277983,71,277984,1315552,103704.457627119,278065,59
269019,310000,278079,36,278081,100,278083,1313652,101804.457627119,278095,81
269187,310000,278246,36,278248,98,278251,1313036,101188.457627119,278272,83
269294,310000,278354,36,278379,98,278380,1313612,101764.457627119,278391,82
269343,310000,278403,36,278405,88,278416,1312872,101024.457627119,278433,78
269450,310000,278510,36,278511,95,278513,1315280,103432.457627119,278589,79
