execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.784827,256,28,28,1,1,1,1,0,0,128,28,28,
12.8429,128,28,28,3,3,1,1,1,1,192,28,28,
0.75195,256,28,28,1,1,1,1,0,0,128,28,28,
0.131076,480,14,14,1,1,1,1,0,0,64,14,14,
0.026849,480,14,14,1,1,1,1,0,0,16,14,14,
0.058743,16,14,14,5,5,1,1,2,2,48,14,14,
0.284071,480,14,14,1,1,1,1,0,0,96,14,14,
1.02874,96,14,14,3,3,1,1,1,1,204,14,14,
0.753198,480,14,14,1,1,1,1,0,0,192,14,14,
0.066956,508,4,4,1,1,1,1,0,0,128,4,4,
2.78586,3,224,224,7,7,2,2,2,2,64,112,112,
0.225658,64,56,56,1,1,1,1,0,0,64,56,56,
14.9914,64,56,56,3,3,1,1,1,1,192,56,56,
0.045955,192,28,28,1,1,1,1,0,0,16,28,28,
0.176511,16,28,28,5,5,1,1,2,2,32,28,28,
0.281462,192,28,28,1,1,1,1,0,0,96,28,28,
5.1966,96,28,28,3,3,1,1,1,1,128,28,28,
0.168299,192,28,28,1,1,1,1,0,0,64,28,28,
0.090118,192,28,28,1,1,1,1,0,0,32,28,28,
0.248842,256,28,28,1,1,1,1,0,0,64,28,28,
0.118415,256,28,28,1,1,1,1,0,0,32,28,28,
2.07136,32,28,28,5,5,1,1,2,2,96,28,28,
0.774907,256,28,28,1,1,1,1,0,0,128,28,28,
13.1832,128,28,28,3,3,1,1,1,1,192,28,28,
0.760787,256,28,28,1,1,1,1,0,0,128,28,28,
0.12038,480,14,14,1,1,1,1,0,0,64,14,14,
0.028594,480,14,14,1,1,1,1,0,0,16,14,14,
0.063148,16,14,14,5,5,1,1,2,2,48,14,14,
0.302695,480,14,14,1,1,1,1,0,0,96,14,14,
1.077,96,14,14,3,3,1,1,1,1,204,14,14,
0.791617,480,14,14,1,1,1,1,0,0,192,14,14,
0.045649,508,4,4,1,1,1,1,0,0,128,4,4,
2.85314,3,224,224,7,7,2,2,2,2,64,112,112,
0.242188,64,56,56,1,1,1,1,0,0,64,56,56,
14.4872,64,56,56,3,3,1,1,1,1,192,56,56,
0.040673,192,28,28,1,1,1,1,0,0,16,28,28,
0.179906,16,28,28,5,5,1,1,2,2,32,28,28,
0.263948,192,28,28,1,1,1,1,0,0,96,28,28,
5.31024,96,28,28,3,3,1,1,1,1,128,28,28,
0.171864,192,28,28,1,1,1,1,0,0,64,28,28,
0.090996,192,28,28,1,1,1,1,0,0,32,28,28,
0.230193,256,28,28,1,1,1,1,0,0,64,28,28,
0.115421,256,28,28,1,1,1,1,0,0,32,28,28,
1.96568,32,28,28,5,5,1,1,2,2,96,28,28,
0.762162,256,28,28,1,1,1,1,0,0,128,28,28,
12.953,128,28,28,3,3,1,1,1,1,192,28,28,
0.798164,256,28,28,1,1,1,1,0,0,128,28,28,
0.121391,480,14,14,1,1,1,1,0,0,64,14,14,
0.028817,480,14,14,1,1,1,1,0,0,16,14,14,
0.058463,16,14,14,5,5,1,1,2,2,48,14,14,
0.278412,480,14,14,1,1,1,1,0,0,96,14,14,
1.08185,96,14,14,3,3,1,1,1,1,204,14,14,
0.784958,480,14,14,1,1,1,1,0,0,192,14,14,
0.060451,508,4,4,1,1,1,1,0,0,128,4,4,
2.77764,3,224,224,7,7,2,2,2,2,64,112,112,
0.229436,64,56,56,1,1,1,1,0,0,64,56,56,
15.2711,64,56,56,3,3,1,1,1,1,192,56,56,
0.036419,192,28,28,1,1,1,1,0,0,16,28,28,
0.177158,16,28,28,5,5,1,1,2,2,32,28,28,
0.269769,192,28,28,1,1,1,1,0,0,96,28,28,
5.09892,96,28,28,3,3,1,1,1,1,128,28,28,
0.169474,192,28,28,1,1,1,1,0,0,64,28,28,
0.095127,192,28,28,1,1,1,1,0,0,32,28,28,
0.255036,256,28,28,1,1,1,1,0,0,64,28,28,
0.11001,256,28,28,1,1,1,1,0,0,32,28,28,
1.98769,32,28,28,5,5,1,1,2,2,96,28,28,
0.791301,256,28,28,1,1,1,1,0,0,128,28,28,
13.014,128,28,28,3,3,1,1,1,1,192,28,28,
0.753359,256,28,28,1,1,1,1,0,0,128,28,28,
0.114751,480,14,14,1,1,1,1,0,0,64,14,14,
0.028576,480,14,14,1,1,1,1,0,0,16,14,14,
0.066382,16,14,14,5,5,1,1,2,2,48,14,14,
0.284871,480,14,14,1,1,1,1,0,0,96,14,14,
1.06443,96,14,14,3,3,1,1,1,1,204,14,14,
0.746782,480,14,14,1,1,1,1,0,0,192,14,14,
0.073941,508,4,4,1,1,1,1,0,0,128,4,4,
2.78463,3,224,224,7,7,2,2,2,2,64,112,112,
0.256934,64,56,56,1,1,1,1,0,0,64,56,56,
14.5846,64,56,56,3,3,1,1,1,1,192,56,56,
0.036644,192,28,28,1,1,1,1,0,0,16,28,28,
0.184822,16,28,28,5,5,1,1,2,2,32,28,28,
0.273361,192,28,28,1,1,1,1,0,0,96,28,28,
5.46784,96,28,28,3,3,1,1,1,1,128,28,28,
0.189029,192,28,28,1,1,1,1,0,0,64,28,28,
0.085484,192,28,28,1,1,1,1,0,0,32,28,28,
0.244762,256,28,28,1,1,1,1,0,0,64,28,28,
0.113327,256,28,28,1,1,1,1,0,0,32,28,28,
2.04281,32,28,28,5,5,1,1,2,2,96,28,28,
0.752062,256,28,28,1,1,1,1,0,0,128,28,28,
12.7745,128,28,28,3,3,1,1,1,1,192,28,28,
0.771415,256,28,28,1,1,1,1,0,0,128,28,28,
0.123437,480,14,14,1,1,1,1,0,0,64,14,14,
0.039938,480,14,14,1,1,1,1,0,0,16,14,14,
0.060154,16,14,14,5,5,1,1,2,2,48,14,14,
0.303996,480,14,14,1,1,1,1,0,0,96,14,14,
1.05366,96,14,14,3,3,1,1,1,1,204,14,14,
0.746456,480,14,14,1,1,1,1,0,0,192,14,14,
0.061454,508,4,4,1,1,1,1,0,0,128,4,4,
